Type:uinteger,Time:ulong,Error:uinteger,Master:string,Message:string,Event:string,EventClass:string,Data1:string,Data2:string,SeqNo:ulong,Logger:string,Module:string,Domain:string,Local Time:ulong,Arg1:uinteger,Arg2:uinteger,Arg3:uinteger,Arg4:uinteger,Arg5:uinteger,Arg6:uinteger,Arg7:uinteger,Arg8:uinteger,Block Arg,
,501462449728,0,C64XP_A,"LM_switch: oldtsk: 0x874708, oldfunc: 0x2ab720, newtsk: 0x8746c0, newfunc: 0x2a44a0",CtxChg,TSK,ti_ndk_config_Global_stackThread(),,20017,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,80622302066,8865544,2799392,8865472,2770080,,,,,,
,501462450971,0,C64XP_A,"LM_setPri: tsk: 0x8746c0, func: 0x2a44a0, oldPri: 2, newPri 9",Task_LM_setPri,Unknown,,,20018,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80622302933,8865472,2770080,2,9,,,,,,
,501462452788,0,C64XP_A,"LM_setPri: tsk: 0x8746c0, func: 0x2a44a0, oldPri: 9, newPri 2",Task_LM_setPri,Unknown,,,20019,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80622304205,8865472,2770080,9,2,,,,,,
,501462453842,0,C64XP_A,"LM_setPri: tsk: 0x8746c0, func: 0x2a44a0, oldPri: 2, newPri 9",Task_LM_setPri,Unknown,,,20020,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80622304944,8865472,2770080,2,9,,,,,,
,501462455582,0,C64XP_A,"LM_setPri: tsk: 0x8746c0, func: 0x2a44a0, oldPri: 9, newPri 2",Task_LM_setPri,Unknown,,,20021,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80622306160,8865472,2770080,9,2,,,,,,
,501462456354,0,C64XP_A,"LM_pend: sem: 0x856360, count: 0, timeout: -1",Semaphore_LM_pend,Unknown,,,20022,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,80622306700,8741728,0,4294967295,0,,,,,,
,501462456825,0,C64XP_A,"LD_block: tsk: 0x8746c0, func: 0x2a44a0",Task_LD_block,Unknown,ti_ndk_config_Global_stackThread(),,20023,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80622307032,8865472,2770080,,,,,,,,
,501462457888,0,C64XP_A,"LM_switch: oldtsk: 0x8746c0, oldfunc: 0x2a44a0, newtsk: 0x874750, newfunc: 0x24cc20",CtxChg,TSK,ti_uia_sysbios_IpcMP_transferAgentFxn__E(),,20024,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,80622307778,8865472,2770080,8865616,2411552,,,,,,
,501462459156,0,C64XP_A,"LM_pend: event: 0x8745a8, currEvents: 0x0, andMask: 0x0, orMask: 0x7, timeout: -1",Event_LM_pend,Unknown,,,20025,SYSBIOS System Logger,ti.sysbios.knl.Event,ti.sysbios.knl.Event,80622308664,8865192,0,0,7,4294967295,0,0,0,,
,501462459816,0,C64XP_A,"LD_block: tsk: 0x874750, func: 0x24cc20",Task_LD_block,Unknown,ti_uia_sysbios_IpcMP_transferAgentFxn__E(),,20026,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80622309127,8865616,2411552,,,,,,,,
,501462460802,0,C64XP_A,"LM_switch: oldtsk: 0x874750, oldfunc: 0x24cc20, newtsk: 0x874708, newfunc: 0x2ab720",CtxChg,TSK,TSK_idle,,20027,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,80622309818,8865616,2411552,8865544,2799392,,,,,,
,501465135019,0,C64XP_A,"LM_post: sem: 0x856360, count: 0",Semaphore_LM_post,Unknown,,,20028,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,80624181767,8741728,0,,,,,,,,
,501465135559,0,C64XP_A,"LD_ready: tsk: 0x8746c0, func: 0x2a44a0, pri: 2",Task_LD_ready,Unknown,ti_ndk_config_Global_stackThread(),,20029,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80624182143,8865472,2770080,2,0,,,,,,
,501465137625,0,C64XP_A,"LM_switch: oldtsk: 0x874708, oldfunc: 0x2ab720, newtsk: 0x8746c0, newfunc: 0x2a44a0",CtxChg,TSK,ti_ndk_config_Global_stackThread(),,20030,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,80624183594,8865544,2799392,8865472,2770080,,,,,,
,501465139039,0,C64XP_A,"LM_setPri: tsk: 0x8746c0, func: 0x2a44a0, oldPri: 2, newPri 9",Task_LM_setPri,Unknown,,,20031,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80624184579,8865472,2770080,2,9,,,,,,
,501465144174,0,C64XP_A,"LM_post: sem: 0x858870, count: 0",Semaphore_LM_post,Unknown,,,20032,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,80624188177,8751216,0,,,,,,,,
,501465144714,0,C64XP_A,"LD_ready: tsk: 0x853080, func: 0x24bb18, pri: 1",Task_LD_ready,Unknown,ti_uia_sysbios_IpcMP_rxTaskFxn__E(),,20033,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80624188553,8728704,2407192,1,0,,,,,,
,501465156319,0,C64XP_A,"LM_setPri: tsk: 0x8746c0, func: 0x2a44a0, oldPri: 9, newPri 2",Task_LM_setPri,Unknown,,,20034,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80624196678,8865472,2770080,9,2,,,,,,
,501465157134,0,C64XP_A,"LM_pend: sem: 0x856360, count: 0, timeout: -1",Semaphore_LM_pend,Unknown,,,20035,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,80624197246,8741728,0,4294967295,0,,,,,,
,501465157656,0,C64XP_A,"LD_block: tsk: 0x8746c0, func: 0x2a44a0",Task_LD_block,Unknown,ti_ndk_config_Global_stackThread(),,20036,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80624197611,8865472,2770080,,,,,,,,
,501465158788,0,C64XP_A,"LM_switch: oldtsk: 0x8746c0, oldfunc: 0x2a44a0, newtsk: 0x853080, newfunc: 0x24bb18",CtxChg,TSK,ti_uia_sysbios_IpcMP_rxTaskFxn__E(),,20037,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,80624198406,8865472,2770080,8728704,2407192,,,,,,
,501465159688,0,C64XP_A,"LM_setPri: tsk: 0x853080, func: 0x24bb18, oldPri: 1, newPri 9",Task_LM_setPri,Unknown,,,20038,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80624199033,8728704,2407192,1,9,,,,,,
,501465162422,0,C64XP_A,"LM_setPri: tsk: 0x853080, func: 0x24bb18, oldPri: 9, newPri 1",Task_LM_setPri,Unknown,,,20039,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80624200951,8728704,2407192,9,1,,,,,,
,501465163888,0,C64XP_A,"LM_post: event: 0x8745a8, currEvents: 0x0, eventId: 0x2",Event_LM_post,Unknown,,,20040,SYSBIOS System Logger,ti.sysbios.knl.Event,ti.sysbios.knl.Event,80624201978,8865192,0,2,0,,,,,,
,501465164454,0,C64XP_A,"LD_ready: tsk: 0x874750, func: 0x24cc20, pri: 1",Task_LD_ready,Unknown,ti_uia_sysbios_IpcMP_transferAgentFxn__E(),,20041,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80624202372,8865616,2411552,1,0,,,,,,
,501465165859,0,C64XP_A,"LM_setPri: tsk: 0x853080, func: 0x24bb18, oldPri: 1, newPri 9",Task_LM_setPri,Unknown,,,20042,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80624203355,8728704,2407192,1,9,,,,,,
,501465167959,0,C64XP_A,"LM_setPri: tsk: 0x853080, func: 0x24bb18, oldPri: 9, newPri 1",Task_LM_setPri,Unknown,,,20043,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80624204827,8728704,2407192,9,1,,,,,,
,501465168705,0,C64XP_A,"LM_pend: sem: 0x858870, count: 0, timeout: -1",Semaphore_LM_pend,Unknown,,,20044,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,80624205350,8751216,0,4294967295,0,,,,,,
,501465169254,0,C64XP_A,"LD_block: tsk: 0x853080, func: 0x24bb18",Task_LD_block,Unknown,ti_uia_sysbios_IpcMP_rxTaskFxn__E(),,20045,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80624205732,8728704,2407192,,,,,,,,
,501465170256,0,C64XP_A,"LM_switch: oldtsk: 0x853080, oldfunc: 0x24bb18, newtsk: 0x874750, newfunc: 0x24cc20",CtxChg,TSK,ti_uia_sysbios_IpcMP_transferAgentFxn__E(),,20046,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,80624206432,8728704,2407192,8865616,2411552,,,,,,
,501465193734,0,C64XP_B,"LM_post: event: 0x8745a8, currEvents: 0x0, eventId: 0x2",Event_LM_post,Unknown,,,19048,SYSBIOS System Logger,ti.sysbios.knl.Event,ti.sysbios.knl.Event,81336937781,8865192,0,2,0,,,,,,
,501465194334,0,C64XP_B,"LD_ready: tsk: 0x874750, func: 0x24cc20, pri: 1",Task_LD_ready,Unknown,ti_uia_sysbios_IpcMP_transferAgentFxn__E(),,19049,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,81336938198,8865616,2411552,1,0,,,,,,
,501465197188,0,C64XP_C,"LM_post: event: 0x8745a8, currEvents: 0x0, eventId: 0x2",Event_LM_post,Unknown,,,18854,SYSBIOS System Logger,ti.sysbios.knl.Event,ti.sysbios.knl.Event,80413479529,8865192,0,2,0,,,,,,
,501465197779,0,C64XP_C,"LD_ready: tsk: 0x874750, func: 0x24cc20, pri: 1",Task_LD_ready,Unknown,ti_uia_sysbios_IpcMP_transferAgentFxn__E(),,18855,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80413479946,8865616,2411552,1,0,,,,,,
,501465198799,0,C64XP_B,"LM_switch: oldtsk: 0x874708, oldfunc: 0x2ab720, newtsk: 0x874750, newfunc: 0x24cc20",CtxChg,TSK,ti_uia_sysbios_IpcMP_transferAgentFxn__E(),,19050,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,81336941327,8865544,2799392,8865616,2411552,,,,,,
,501465201319,0,C64XP_C,"LM_switch: oldtsk: 0x874708, oldfunc: 0x2ab720, newtsk: 0x874750, newfunc: 0x24cc20",CtxChg,TSK,ti_uia_sysbios_IpcMP_transferAgentFxn__E(),,18856,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,80413482423,8865544,2799392,8865616,2411552,,,,,,
,501465218916,0,C64XP_D,"LM_post: event: 0x8745a8, currEvents: 0x0, eventId: 0x2",Event_LM_post,Unknown,,,18880,SYSBIOS System Logger,ti.sysbios.knl.Event,ti.sysbios.knl.Event,79496569298,8865192,0,2,0,,,,,,
,501465219516,0,C64XP_D,"LD_ready: tsk: 0x874750, func: 0x24cc20, pri: 1",Task_LD_ready,Unknown,ti_uia_sysbios_IpcMP_transferAgentFxn__E(),,18881,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,79496569715,8865616,2411552,1,0,,,,,,
,501465225765,0,C64XP_C,"LM_pend: event: 0x8745a8, currEvents: 0x0, andMask: 0x0, orMask: 0x7, timeout: -1",Event_LM_pend,Unknown,,,18857,SYSBIOS System Logger,ti.sysbios.knl.Event,ti.sysbios.knl.Event,80413499536,8865192,0,0,7,4294967295,0,0,0,,
,501465226442,0,C64XP_C,"LD_block: tsk: 0x874750, func: 0x24cc20",Task_LD_block,Unknown,ti_uia_sysbios_IpcMP_transferAgentFxn__E(),,18858,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80413500008,8865616,2411552,,,,,,,,
,501465227514,0,C64XP_C,"LM_switch: oldtsk: 0x874750, oldfunc: 0x24cc20, newtsk: 0x874708, newfunc: 0x2ab720",CtxChg,TSK,TSK_idle,,18859,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,80413500757,8865616,2411552,8865544,2799392,,,,,,
,501465228799,0,C64XP_D,"LM_switch: oldtsk: 0x874708, oldfunc: 0x2ab720, newtsk: 0x874750, newfunc: 0x24cc20",CtxChg,TSK,ti_uia_sysbios_IpcMP_transferAgentFxn__E(),,18882,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,79496576216,8865544,2799392,8865616,2411552,,,,,,
,501465249825,0,C64XP_B,"LM_pend: event: 0x8745a8, currEvents: 0x0, andMask: 0x0, orMask: 0x7, timeout: -1",Event_LM_pend,Unknown,,,19051,SYSBIOS System Logger,ti.sysbios.knl.Event,ti.sysbios.knl.Event,81336977040,8865192,0,0,7,4294967295,0,0,0,,
,501465250502,0,C64XP_B,"LD_block: tsk: 0x874750, func: 0x24cc20",Task_LD_block,Unknown,ti_uia_sysbios_IpcMP_transferAgentFxn__E(),,19052,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,81336977514,8865616,2411552,,,,,,,,
,501465251556,0,C64XP_B,"LM_switch: oldtsk: 0x874750, oldfunc: 0x24cc20, newtsk: 0x874708, newfunc: 0x2ab720",CtxChg,TSK,TSK_idle,,19053,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,81336978255,8865616,2411552,8865544,2799392,,,,,,
,501465256888,0,C64XP_D,"LM_pend: event: 0x8745a8, currEvents: 0x0, andMask: 0x0, orMask: 0x7, timeout: -1",Event_LM_pend,Unknown,,,18883,SYSBIOS System Logger,ti.sysbios.knl.Event,ti.sysbios.knl.Event,79496595875,8865192,0,0,7,4294967295,0,0,0,,
,501465257565,0,C64XP_D,"LD_block: tsk: 0x874750, func: 0x24cc20",Task_LD_block,Unknown,ti_uia_sysbios_IpcMP_transferAgentFxn__E(),,18884,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,79496596347,8865616,2411552,,,,,,,,
,501465258619,0,C64XP_D,"LM_switch: oldtsk: 0x874750, oldfunc: 0x24cc20, newtsk: 0x874708, newfunc: 0x2ab720",CtxChg,TSK,TSK_idle,,18885,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,79496597088,8865616,2411552,8865544,2799392,,,,,,
,501465272856,0,C64XP_A,"LM_post: event: 0x8745a8, currEvents: 0x0, eventId: 0x2",Event_LM_post,Unknown,,,20047,SYSBIOS System Logger,ti.sysbios.knl.Event,ti.sysbios.knl.Event,80624278256,8865192,0,2,0,,,,,,
,501465276105,0,C64XP_E,"LM_post: event: 0x8745a8, currEvents: 0x0, eventId: 0x2",Event_LM_post,Unknown,,,18483,SYSBIOS System Logger,ti.sysbios.knl.Event,ti.sysbios.knl.Event,78502312872,8865192,0,2,0,,,,,,
,501465276739,0,C64XP_E,"LD_ready: tsk: 0x874750, func: 0x24cc20, pri: 1",Task_LD_ready,Unknown,ti_uia_sysbios_IpcMP_transferAgentFxn__E(),,18484,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,78502313315,8865616,2411552,1,0,,,,,,
,501465280039,0,C64XP_A,"LM_post: sem: 0x852fa8, count: 1",Semaphore_LM_post,Unknown,,,20048,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,80624283279,8728488,1,,,,,,,,
,501465287719,0,C64XP_A,"LM_post: event: 0x8745a8, currEvents: 0x2, eventId: 0x2",Event_LM_post,Unknown,,,20049,SYSBIOS System Logger,ti.sysbios.knl.Event,ti.sysbios.knl.Event,80624288660,8865192,2,2,0,,,,,,
,501465292742,0,C64XP_A,"LM_post: sem: 0x852fa8, count: 1",Semaphore_LM_post,Unknown,,,20050,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,80624292174,8728488,1,,,,,,,,
,501465300276,0,C64XP_A,"LM_post: event: 0x8745a8, currEvents: 0x2, eventId: 0x2",Event_LM_post,Unknown,,,20051,SYSBIOS System Logger,ti.sysbios.knl.Event,ti.sysbios.knl.Event,80624297449,8865192,2,2,0,,,,,,
,501465305128,0,C64XP_A,"LM_post: sem: 0x852fa8, count: 1",Semaphore_LM_post,Unknown,,,20052,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,80624300842,8728488,1,,,,,,,,
,501465318739,0,C64XP_A,"LM_setPri: tsk: 0x874750, func: 0x24cc20, oldPri: 1, newPri 9",Task_LM_setPri,Unknown,,,20053,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80624310370,8865616,2411552,1,9,,,,,,
,501465324422,0,C64XP_F,"LM_post: event: 0x8745a8, currEvents: 0x0, eventId: 0x2",Event_LM_post,Unknown,,,19255,SYSBIOS System Logger,ti.sysbios.knl.Event,ti.sysbios.knl.Event,77904938774,8865192,0,2,0,,,,,,
,501465325022,0,C64XP_F,"LD_ready: tsk: 0x874750, func: 0x24cc20, pri: 1",Task_LD_ready,Unknown,ti_uia_sysbios_IpcMP_transferAgentFxn__E(),,19256,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,77904939191,8865616,2411552,1,0,,,,,,
,501465328545,0,C64XP_F,"LM_switch: oldtsk: 0x874708, oldfunc: 0x2ab720, newtsk: 0x874750, newfunc: 0x24cc20",CtxChg,TSK,ti_uia_sysbios_IpcMP_transferAgentFxn__E(),,19257,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,77904941656,8865544,2799392,8865616,2411552,,,,,,
,501465332488,0,C64XP_A,"LM_setPri: tsk: 0x874750, func: 0x24cc20, oldPri: 9, newPri 1",Task_LM_setPri,Unknown,,,20054,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80624319996,8865616,2411552,9,1,,,,,,
,501465333791,0,C64XP_A,"LM_post: sem: 0x852fa8, count: 1",Semaphore_LM_post,Unknown,,,20055,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,80624320905,8728488,1,,,,,,,,
,501465334768,0,C64XP_A,"LM_post: sem: 0x853048, count: 1",Semaphore_LM_post,Unknown,,,20056,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,80624321591,8728648,1,,,,,,,,
,501465336139,0,C64XP_A,"LM_setPri: tsk: 0x874750, func: 0x24cc20, oldPri: 1, newPri 9",Task_LM_setPri,Unknown,,,20057,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80624322551,8865616,2411552,1,9,,,,,,
,501465347436,0,C64XP_F,"LM_pend: event: 0x8745a8, currEvents: 0x0, andMask: 0x0, orMask: 0x7, timeout: -1",Event_LM_pend,Unknown,,,19258,SYSBIOS System Logger,ti.sysbios.knl.Event,ti.sysbios.knl.Event,77904954881,8865192,0,0,7,4294967295,0,0,0,,
,501465348114,0,C64XP_F,"LD_block: tsk: 0x874750, func: 0x24cc20",Task_LD_block,Unknown,ti_uia_sysbios_IpcMP_transferAgentFxn__E(),,19259,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,77904955353,8865616,2411552,,,,,,,,
,501465349168,0,C64XP_F,"LM_switch: oldtsk: 0x874750, oldfunc: 0x24cc20, newtsk: 0x874708, newfunc: 0x2ab720",CtxChg,TSK,TSK_idle,,19260,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,77904956094,8865616,2411552,8865544,2799392,,,,,,
,501465356556,0,C64XP_A,"LM_post: event: 0x8745a8, currEvents: 0x2, eventId: 0x2",Event_LM_post,Unknown,,,20058,SYSBIOS System Logger,ti.sysbios.knl.Event,ti.sysbios.knl.Event,80624336846,8865192,2,2,0,,,,,,
,501465361682,0,C64XP_A,"LM_post: sem: 0x852fa8, count: 1",Semaphore_LM_post,Unknown,,,20059,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,80624340434,8728488,1,,,,,,,,
,501465378148,0,C64XP_A,"LM_setPri: tsk: 0x874750, func: 0x24cc20, oldPri: 9, newPri 1",Task_LM_setPri,Unknown,,,20060,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80624351958,8865616,2411552,9,1,,,,,,
,501465388468,0,C64XP_A,"LM_setPri: tsk: 0x874750, func: 0x24cc20, oldPri: 1, newPri 9",Task_LM_setPri,Unknown,,,20061,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80624359180,8865616,2411552,1,9,,,,,,
,501465395179,0,C64XP_C,"LM_post: sem: 0x852fa8, count: 1",Semaphore_LM_post,Unknown,,,18860,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,80413618126,8728488,1,,,,,,,,
,501465401522,0,C64XP_A,"LM_setPri: tsk: 0x874750, func: 0x24cc20, oldPri: 9, newPri 1",Task_LM_setPri,Unknown,,,20062,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80624368322,8865616,2411552,9,1,,,,,,
,501465411705,0,C64XP_A,"LM_setPri: tsk: 0x874750, func: 0x24cc20, oldPri: 1, newPri 9",Task_LM_setPri,Unknown,,,20063,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80624375446,8865616,2411552,1,9,,,,,,
,501465418468,0,C64XP_B,"LM_post: sem: 0x852fa8, count: 1",Semaphore_LM_post,Unknown,,,19054,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,81337095092,8728488,1,,,,,,,,
,501465424811,0,C64XP_A,"LM_setPri: tsk: 0x874750, func: 0x24cc20, oldPri: 9, newPri 1",Task_LM_setPri,Unknown,,,20064,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80624384622,8865616,2411552,9,1,,,,,,
,501465435019,0,C64XP_A,"LM_setPri: tsk: 0x874750, func: 0x24cc20, oldPri: 1, newPri 9",Task_LM_setPri,Unknown,,,20065,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80624391768,8865616,2411552,1,9,,,,,,
,501465441602,0,C64XP_D,"LM_post: sem: 0x852fa8, count: 1",Semaphore_LM_post,Unknown,,,18886,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,79496725177,8728488,1,,,,,,,,
,501465449462,0,C64XP_A,"LM_setPri: tsk: 0x874750, func: 0x24cc20, oldPri: 9, newPri 1",Task_LM_setPri,Unknown,,,20066,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80624401880,8865616,2411552,9,1,,,,,,
,501465459354,0,C64XP_A,"LM_pend: event: 0x8745a8, currEvents: 0x2, andMask: 0x0, orMask: 0x7, timeout: -1",Event_LM_pend,Unknown,,,20067,SYSBIOS System Logger,ti.sysbios.knl.Event,ti.sysbios.knl.Event,80624408801,8865192,2,0,7,4294967295,0,0,0,,
,501465460151,0,C64XP_A,"LM_pend: event: 0x8745a8, currEvents: 0x0, andMask: 0x0, orMask: 0x7, timeout: -1",Event_LM_pend,Unknown,,,20068,SYSBIOS System Logger,ti.sysbios.knl.Event,ti.sysbios.knl.Event,80624409357,8865192,0,0,7,4294967295,0,0,0,,
,501465460785,0,C64XP_A,"LD_block: tsk: 0x874750, func: 0x24cc20",Task_LD_block,Unknown,ti_uia_sysbios_IpcMP_transferAgentFxn__E(),,20069,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80624409801,8865616,2411552,,,,,,,,
,501465462054,0,C64XP_A,"LM_switch: oldtsk: 0x874750, oldfunc: 0x24cc20, newtsk: 0x874708, newfunc: 0x2ab720",CtxChg,TSK,TSK_idle,,20070,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,80624410692,8865616,2411552,8865544,2799392,,,,,,
,501465466391,0,C64XP_F,"LM_post: sem: 0x852fa8, count: 1",Semaphore_LM_post,Unknown,,,19261,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,77905038149,8728488,1,,,,,,,,
,501465800959,0,C64XP_A,"LM_post: sem: 0x856360, count: 0",Semaphore_LM_post,Unknown,,,20071,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,80624647927,8741728,0,,,,,,,,
,501465801516,0,C64XP_A,"LD_ready: tsk: 0x8746c0, func: 0x2a44a0, pri: 2",Task_LD_ready,Unknown,ti_ndk_config_Global_stackThread(),,20072,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80624648317,8865472,2770080,2,0,,,,,,
,501465803702,0,C64XP_A,"LM_switch: oldtsk: 0x874708, oldfunc: 0x2ab720, newtsk: 0x8746c0, newfunc: 0x2a44a0",CtxChg,TSK,ti_ndk_config_Global_stackThread(),,20073,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,80624649848,8865544,2799392,8865472,2770080,,,,,,
,501465806908,0,C64XP_A,"LM_post: sem: 0x856360, count: 0",Semaphore_LM_post,Unknown,,,20074,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,80624652091,8741728,0,,,,,,,,
,501465809094,0,C64XP_A,"LM_setPri: tsk: 0x8746c0, func: 0x2a44a0, oldPri: 2, newPri 9",Task_LM_setPri,Unknown,,,20075,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80624653617,8865472,2770080,2,9,,,,,,
,501465818334,0,C64XP_A,"LM_setPri: tsk: 0x8746c0, func: 0x2a44a0, oldPri: 9, newPri 2",Task_LM_setPri,Unknown,,,20076,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80624660089,8865472,2770080,9,2,,,,,,
,501465819174,0,C64XP_A,"LM_pend: sem: 0x856360, count: 1, timeout: -1",Semaphore_LM_pend,Unknown,,,20077,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,80624660678,8741728,1,4294967295,0,,,,,,
,501465819919,0,C64XP_A,"LM_pend: sem: 0x856360, count: 0, timeout: -1",Semaphore_LM_pend,Unknown,,,20078,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,80624661198,8741728,0,4294967295,0,,,,,,
,501465820468,0,C64XP_A,"LD_block: tsk: 0x8746c0, func: 0x2a44a0",Task_LD_block,Unknown,ti_ndk_config_Global_stackThread(),,20079,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80624661579,8865472,2770080,,,,,,,,
,501465821582,0,C64XP_A,"LM_switch: oldtsk: 0x8746c0, oldfunc: 0x2a44a0, newtsk: 0x874708, newfunc: 0x2ab720",CtxChg,TSK,TSK_idle,,20080,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,80624662360,8865472,2770080,8865544,2799392,,,,,,
