Type:uinteger,Time:ulong,Error:uinteger,Master:string,Message:string,Event:string,EventClass:string,Data1:string,Data2:string,SeqNo:ulong,Logger:string,Module:string,Domain:string,Local Time:ulong,Arg1:uinteger,Arg2:uinteger,Arg3:uinteger,Arg4:uinteger,Arg5:uinteger,Arg6:uinteger,Arg7:uinteger,Arg8:uinteger,Block Arg:string,
,52017772000,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x29dc94",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,59076,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34837783006,8864704,2791456,2,14,2743444,0,0,0,,
,52017772402,0,C64XP_B,LM_tick: tick: 43931,Clock_LM_tick,Unknown,,,59077,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,34837783289,43931,,,,,,,,,
,52017772754,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,59078,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,34837783537,8865256,2705792,15,0,,,,,,
,52017773122,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,59079,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34837783796,8864704,,,,,,,,,
,52017773542,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,59080,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34837784087,8865256,2705792,0,0,,,,,,
,52017774117,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,59081,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34837784487,8865256,,,,,,,,,
,52018772028,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x29dd84",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,59082,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34838483028,8864704,2791456,2,14,2743684,0,0,0,,
,52018772431,0,C64XP_B,LM_tick: tick: 43932,Clock_LM_tick,Unknown,,,59083,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,34838483311,43932,,,,,,,,,
,52018772791,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,59084,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,34838483559,8865256,2705792,15,0,,,,,,
,52018773160,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,59085,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34838483818,8864704,,,,,,,,,
,52018773571,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,59086,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34838484109,8865256,2705792,0,0,,,,,,
,52018774145,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,59087,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34838484509,8865256,,,,,,,,,
,52019772022,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x29dde6",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,59088,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34839183026,8864704,2791456,2,14,2743782,0,0,0,,
,52019772434,0,C64XP_B,LM_tick: tick: 43933,Clock_LM_tick,Unknown,,,59089,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,34839183309,43933,,,,,,,,,
,52019772785,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,59090,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,34839183557,8865256,2705792,15,0,,,,,,
,52019773154,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,59091,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34839183816,8864704,,,,,,,,,
,52019773574,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,59092,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34839184107,8865256,2705792,0,0,,,,,,
,52019774140,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,59093,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34839184507,8865256,,,,,,,,,
,52020772000,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x2aa880",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,59094,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34839883010,8864704,2791456,2,14,2795648,0,0,0,,
,52020772411,0,C64XP_B,LM_tick: tick: 43934,Clock_LM_tick,Unknown,,,59095,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,34839883293,43934,,,,,,,,,
,52020772762,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,59096,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,34839883541,8865256,2705792,15,0,,,,,,
,52020773131,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,59097,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34839883800,8864704,,,,,,,,,
,52020773551,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,59098,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34839884091,8865256,2705792,0,0,,,,,,
,52020774117,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,59099,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34839884491,8865256,,,,,,,,,
,52021772002,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x29dc80",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,59100,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34840583012,8864704,2791456,2,14,2743424,0,0,0,,
,52021772414,0,C64XP_B,LM_tick: tick: 43935,Clock_LM_tick,Unknown,,,59101,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,34840583295,43935,,,,,,,,,
,52021772765,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,59102,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,34840583543,8865256,2705792,15,0,,,,,,
,52021773134,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,59103,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34840583802,8864704,,,,,,,,,
,52021773554,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,59104,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34840584093,8865256,2705792,0,0,,,,,,
,52021774120,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,59105,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34840584493,8865256,,,,,,,,,
,52022772005,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x29dcd6",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,59106,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34841283014,8864704,2791456,2,14,2743510,0,0,0,,
,52022772417,0,C64XP_B,LM_tick: tick: 43936,Clock_LM_tick,Unknown,,,59107,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,34841283297,43936,,,,,,,,,
,52022772768,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,59108,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,34841283545,8865256,2705792,15,0,,,,,,
,52022773137,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,59109,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34841283804,8864704,,,,,,,,,
,52022773557,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,59110,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34841284095,8865256,2705792,0,0,,,,,,
,52022774122,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,59111,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34841284495,8865256,,,,,,,,,
,52023772008,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x29dd84",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,59112,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34841983016,8864704,2791456,2,14,2743684,0,0,0,,
,52023772420,0,C64XP_B,LM_tick: tick: 43937,Clock_LM_tick,Unknown,,,59113,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,34841983299,43937,,,,,,,,,
,52023772771,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,59114,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,34841983547,8865256,2705792,15,0,,,,,,
,52023773140,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,59115,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34841983806,8864704,,,,,,,,,
,52023773560,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,59116,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34841984097,8865256,2705792,0,0,,,,,,
,52023774125,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,59117,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34841984497,8865256,,,,,,,,,
,52024772011,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x29ddf2",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,59118,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34842683018,8864704,2791456,2,14,2743794,0,0,0,,
,52024772422,0,C64XP_B,LM_tick: tick: 43938,Clock_LM_tick,Unknown,,,59119,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,34842683301,43938,,,,,,,,,
,52024772774,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,59120,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,34842683549,8865256,2705792,15,0,,,,,,
,52024773142,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,59121,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34842683808,8864704,,,,,,,,,
,52024773562,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,59122,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34842684099,8865256,2705792,0,0,,,,,,
,52024774128,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,59123,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34842684499,8865256,,,,,,,,,
,52025772014,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x2acdc0",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,59124,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34843383020,8864704,2791456,2,14,2805184,0,0,0,,
,52025772425,0,C64XP_B,LM_tick: tick: 43939,Clock_LM_tick,Unknown,,,59125,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,34843383303,43939,,,,,,,,,
,52025772777,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,59126,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,34843383551,8865256,2705792,15,0,,,,,,
,52025773145,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,59127,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34843383810,8864704,,,,,,,,,
,52025773565,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,59128,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34843384101,8865256,2705792,0,0,,,,,,
,52025774131,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,59129,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34843384501,8865256,,,,,,,,,
,52026772025,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x2aea60",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,59130,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34844083026,8864704,2791456,2,14,2812512,0,0,0,,
,52026772428,0,C64XP_B,LM_tick: tick: 43940,Clock_LM_tick,Unknown,,,59131,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,34844083309,43940,,,,,,,,,
,52026772788,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,59132,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,34844083557,8865256,2705792,15,0,,,,,,
,52026773157,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,59133,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34844083816,8864704,,,,,,,,,
,52026773568,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,59134,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34844084107,8865256,2705792,0,0,,,,,,
,52026774143,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,59135,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34844084507,8865256,,,,,,,,,
,52027772037,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x2a7c60",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,59136,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34844783034,8864704,2791456,2,14,2784352,0,0,0,,
,52027772440,0,C64XP_B,LM_tick: tick: 43941,Clock_LM_tick,Unknown,,,59137,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,34844783317,43941,,,,,,,,,
,52027772800,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,59138,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,34844783565,8865256,2705792,15,0,,,,,,
,52027773168,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,59139,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34844783824,8864704,,,,,,,,,
,52027773580,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,59140,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34844784115,8865256,2705792,0,0,,,,,,
,52027774154,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,59141,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34844784515,8865256,,,,,,,,,
,52028772091,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x29dde6",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,59142,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34845483072,8864704,2791456,2,14,2743782,0,0,0,,
,52028772494,0,C64XP_B,LM_tick: tick: 43942,Clock_LM_tick,Unknown,,,59143,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,34845483355,43942,,,,,,,,,
,52028772854,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,59144,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,34845483603,8865256,2705792,15,0,,,,,,
,52028773223,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,59145,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34845483862,8864704,,,,,,,,,
,52028773634,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,59146,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34845484153,8865256,2705792,0,0,,,,,,
,52028774208,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,59147,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34845484553,8865256,,,,,,,,,
,52029772034,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x2aa8b0",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,59148,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34846183032,8864704,2791456,2,14,2795696,0,0,0,,
,52029772437,0,C64XP_B,LM_tick: tick: 43943,Clock_LM_tick,Unknown,,,59149,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,34846183315,43943,,,,,,,,,
,52029772797,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,59150,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,34846183563,8865256,2705792,15,0,,,,,,
,52029773165,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,59151,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34846183822,8864704,,,,,,,,,
,52029773577,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,59152,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34846184113,8865256,2705792,0,0,,,,,,
,52029774151,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,59153,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34846184513,8865256,,,,,,,,,
,52030772028,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x2ace16",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,59154,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34846883030,8864704,2791456,2,14,2805270,0,0,0,,
,52030772440,0,C64XP_B,LM_tick: tick: 43944,Clock_LM_tick,Unknown,,,59155,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,34846883313,43944,,,,,,,,,
,52030772791,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,59156,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,34846883561,8865256,2705792,15,0,,,,,,
,52030773160,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,59157,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34846883820,8864704,,,,,,,,,
,52030773580,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,59158,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34846884111,8865256,2705792,0,0,,,,,,
,52030774145,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,59159,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34846884511,8865256,,,,,,,,,
,52031772031,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x2aea70",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,59160,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34847583032,8864704,2791456,2,14,2812528,0,0,0,,
,52031772443,0,C64XP_B,LM_tick: tick: 43945,Clock_LM_tick,Unknown,,,59161,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,34847583315,43945,,,,,,,,,
,52031772794,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,59162,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,34847583563,8865256,2705792,15,0,,,,,,
,52031773163,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,59163,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34847583822,8864704,,,,,,,,,
,52031773583,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,59164,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34847584113,8865256,2705792,0,0,,,,,,
,52031774148,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,59165,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34847584513,8865256,,,,,,,,,
,52032772034,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x2a7c60",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,59166,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34848283034,8864704,2791456,2,14,2784352,0,0,0,,
,52032772445,0,C64XP_B,LM_tick: tick: 43946,Clock_LM_tick,Unknown,,,59167,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,34848283317,43946,,,,,,,,,
,52032772797,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,59168,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,34848283565,8865256,2705792,15,0,,,,,,
,52032773165,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,59169,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34848283824,8864704,,,,,,,,,
,52032773585,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,59170,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34848284115,8865256,2705792,0,0,,,,,,
,52032774151,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,59171,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,34848284515,8865256,,,,,,,,,
,52033772088,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x29dde6",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,59172,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34848983072,8864704,2791456,2,14,2743782,0,0,0,,
,52033772500,0,C64XP_B,LM_tick: tick: 43947,Clock_LM_tick,Unknown,,,59173,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,34848983355,43947,,,,,,,,,
,52033772851,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,59174,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,34848983603,8865256,2705792,15,0,,,,,,
,52033773220,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,59175,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,34848983862,8864704,,,,,,,,,
